hhid	saving_instrument	instr_usage	importance_rank	safety_rank	use_reason	use_reason_other	non_use_reason	non_use_reason_other	money_loss	times_loss	biggest_loss
1566058.0	9	2					8				
1566058.0	10	2					8				
1566077.0	1	2					7				
1566077.0	2	1	1	1	6				2		
1566077.0	3	2					8				
1566077.0	4	2					7				
1566077.0	5	2					7				
1566077.0	6	2					9	11			
1566077.0	7	2					9	11			
1566077.0	8	2					9	11			
1566077.0	9	2					8				
1566077.0	10	2					8				
1566067.0	1	2					7				
1566067.0	2	1	1	1	6				1	1	2000
1566067.0	3	2					8				
1566067.0	4	2					4				
1566067.0	5	1	2	2	2				2		
1566067.0	6	2					5				
1566067.0	7	2					5				
1566067.0	8	2					5				
1566067.0	9	2					8				
1566067.0	10	2					3				
1566086.0	1	1	1	1	1				2		
1566086.0	2	1	2	2	6				2		
1566086.0	3	2					8				
1566086.0	4	2					7				
1566086.0	5	2					7				
1566086.0	6	2					8				
1566086.0	7	2					8				
1566086.0	8	2					8				
1566086.0	9	2					8				
1566086.0	10	2					8				
1567126.0	1	2					9	22			
1567126.0	2	1	1	1	6				2		
1567126.0	3	2					9	22			
1567126.0	4	2					9	22			
1567126.0	5	2					9	22			
1567126.0	6	2					9	22			
1567126.0	7	2					8				
1567126.0	8	2					9	22			
1567126.0	9	2					4				
1567126.0	10	2					9	22			
1567009.0	1	2					3				
1567009.0	2	1	1	1	2				2		
1567009.0	3	2					4				
1567009.0	4	2					8				
1567009.0	5	2					9	38			
1567009.0	6	2					8				
1567009.0	7	2					8				
1567009.0	8	2					1				
1567009.0	9	2					8				
1567009.0	10	2					7				
1567141.0	1	1	1	1	2				2		
1567141.0	2	2					8				
1567141.0	3	2					3				
1567141.0	4	2					7				
1567141.0	5	1	2	2	3				2		
1567141.0	6	2					8				
1567141.0	7	2					8				
1567141.0	8	2					8				
1567141.0	9	2					7				
1567141.0	10	2					3				
1567039.0	1	1	1	1	1				2		
1567039.0	2	1	2	3	2				2		
1567039.0	3	2					8				
1567039.0	4	2					4				
1567039.0	5	1	3	2	2				2		
1567039.0	6	2					7				
1567039.0	7	2					7				
1567039.0	8	2					7				
1567039.0	9	2					4				
1567039.0	10	2					8				
1567024.0	1	2					3				
1567024.0	2	1	1	1	1				2		
1567024.0	3	2					4				
1567024.0	4	1	2	2	3				2		
1567024.0	5	2					9	22			
1567024.0	6	1	3	3	2				2		
1567024.0	7	2					8				
1567024.0	8	2					8				
1567024.0	9	2					8				
1567024.0	10	2					4				
1567053.0	1	1	1	1	1				2		
1567053.0	2	1	3	4	6				2		
1567053.0	3	2					4				
1567053.0	4	1	4	3	2				2		
1567053.0	5	1	2	2	2				2		
1567053.0	6	2					7				
1567053.0	7	2					7				
1567053.0	8	2					7				
1567053.0	9	2					3				
1567053.0	10	2					3				
1567063.0	1	1	1	1	1				2		
1567063.0	2	1	2	2	2				2		
1567063.0	3	2					8				
1567063.0	4	2					8				
1567063.0	5	2					8				
1567063.0	6	2					8				
1567063.0	7	2					8				
1567063.0	8	2					8				
1567063.0	9	2					8				
1567063.0	10	2					3				
1567068.0	1	1	1	1	1				2		
1567068.0	2	1	4	4	6				1	3	500
1567068.0	3	1	3	2	2				2		
1567068.0	4	1	2	3	2				2		
1567068.0	5	2					8				
1567068.0	6	2					8				
1567068.0	7	2					8				
1567068.0	8	2					8				
1567068.0	9	2					4				
1567068.0	10	2					3				
1567097.0	1	2					4				
1567097.0	2	1	1	1	6				2		
1567097.0	3	2					3				
1567097.0	4	2					8				
1567097.0	5	2					3				
1567097.0	6	2					7				
1567097.0	7	2					8				
1567097.0	8	2					8				
1567097.0	9	2					8				
1567097.0	10	2					8				
1567112.0	1	1	1	1	1				2		
1567112.0	2	1	5	5	3				2		
1567112.0	3	2					5				
1567112.0	4	1	4	4	6				2		
1567112.0	5	1	2	2	3				2		
1567112.0	6	1	3	3	1				2		
1567112.0	7	2					8				
1567112.0	8	2					8				
1567112.0	9	2					8				
1567112.0	10	2					8				
1568061.0	1	1	1	1	1				2		
1568061.0	2	1	2	3	2				2		
1568061.0	3	2					8				
1568061.0	4	1	3	2	7				2		
1568061.0	5	2					9	26			
1568061.0	6	1	5	4	7				2		
1568061.0	7	1	7	7	7				2		
1568061.0	8	1	6	6	7				2		
1568061.0	9	1	8	8	7				2		
1568061.0	10	1	4	5	7				2		
1568012.0	1	1	1	1	1				2		
1568012.0	2	1	2	3	6				2		
1568012.0	3	2					7				
1568012.0	4	1	3	2	2				2		
1568012.0	5	2					7				
1568012.0	6	2					7				
1568012.0	7	2					7				
1568012.0	8	2					7				
1568012.0	9	2					4				
1568012.0	10	2					8				
1568005.0	1	2					3				
1568005.0	2	1	2	1	6				2		
1568005.0	3	1	1	2	1				2		
1568005.0	4	1	3	3	2				1	1	600
1568005.0	5	2					8				
1568005.0	6	2					8				
1568005.0	7	2					7				
1568005.0	8	2					7				
1568005.0	9	2					7				
1568005.0	10	2					3				
1568047.0	1	2					8				
1568047.0	2	1	1	1	2				2		
1568047.0	3	2					8				
1568047.0	4	2					8				
1568047.0	5	2					9	26			
1568047.0	6	2					8				
1568047.0	7	2					8				
1568047.0	8	2					8				
1568047.0	9	2					8				
1568047.0	10	2					8				
1568067.0	1	1	1	1	1				2		
1568067.0	2	1	4	4	6				2		
1568067.0	3	2					8				
1568067.0	4	1	2	3	6				2		
1568067.0	5	1	3	2	2				2		
1568067.0	6	2					5				
1568067.0	7	2					5				
1568067.0	8	2					5				
1568067.0	9	2					5				
1568067.0	10	2					8				
1568033.0	1	1	1	1	1				2		
1568033.0	2	1	4	5	3				2		
1568033.0	3	1	2	2	1				2		
1568033.0	4	1	5	4	2				2		
1568033.0	5	2					7				
1568033.0	6	1	6	6	2				2		
1568033.0	7	2					1				
1568033.0	8	2					9	11			
1568033.0	9	2					7				
1568033.0	10	1	3	3	1				2		
1568040.0	1	1	1	1	1				2		
1568040.0	2	1	5	5	6				2		
1568040.0	3	1	4	3	2				2		
1568040.0	4	2					8				
1568040.0	5	1	2	2	3				2		
1568040.0	6	2					7				
1568040.0	7	2					5				
1568040.0	8	2					4				
1568040.0	9	2					2				
1568040.0	10	1	3	4	5				2		
1568026.0	1	1	2	1	1				2		
1568026.0	2	1	4	4	3				1	1	200
1568026.0	3	1	3	3	5				2		
1568026.0	4	2					8				
1568026.0	5	1	1	2	2				2		
1568026.0	6	2					5				
1568026.0	7	2					2				
1568026.0	8	2					8				
1568026.0	9	2					8				
1568026.0	10	2					7				
1568019.0	1	1	1	1	5				2		
1568019.0	2	1	4	3	6				2		
1568019.0	3	2					4				
1568019.0	4	1	3	4	3				2		
1568019.0	5	2					7				
1568019.0	6	2					5				
1568019.0	7	2					8				
1568019.0	8	2					7				
1568019.0	9	2					8				
1568019.0	10	1	2	2	1				2		
1568054.0	1	1	1	1	1				2		
1568054.0	2	1	4	4	2				2		
1568054.0	3	2					8				
1568054.0	4	1	3	3	7				2		
1568054.0	5	1	2	2	2				2		
1568054.0	6	2					7				
1568054.0	7	2					8				
1568054.0	8	2					8				
1568054.0	9	2					8				
1568054.0	10	2					4				
1569047.0	1	1	1	1	1				2		
1569047.0	2	2					8				
1569047.0	3	2					7				
1569047.0	4	2					7				
1569047.0	5	1	2	2	3				2		
1569047.0	6	2					8				
1569047.0	7	2					8				
1569047.0	8	2					8				
1569047.0	9	2					8				
1569047.0	10	2					4				
1569041.0	1	1	1	1	5				2		
1569041.0	2	2					8				
1569041.0	3	2					7				
1569041.0	4	1	2	2	2				2		
1569041.0	5	2					9	22			
1569041.0	6	2					1				
1569041.0	7	2					8				
1569041.0	8	2					1				
1569041.0	9	2					1				
1569041.0	10	2					9	25			
1569045.0	1	2					3				
1569045.0	2	1	1	1	6				2		
1569045.0	3	2					3				
1569045.0	4	2					3				
1569045.0	5	2					8				
1569045.0	6	2					3				
1569045.0	7	2					8				
1569045.0	8	2					7				
1569045.0	9	2					8				
1569045.0	10	2					7				
1569053.0	1	2					1				
1569053.0	2	2					9	25			
1569053.0	3	2					9	25			
1569053.0	4	1	1	1	3				2		
1569053.0	5	2					9	22			
1569053.0	6	2					7				
1569053.0	7	2					8				
1569053.0	8	2					8				
1569053.0	9	2					8				
1569053.0	10	2					4				
1569024.0	1	1	1	1	1				2		
1569024.0	2	1	2	2	2				1	2	500
1569024.0	3	2					8				
1569024.0	4	2					4				
1569024.0	5	2					8				
1569024.0	6	2					8				
1569024.0	7	2					8				
1569024.0	8	2					8				
1569024.0	9	2					4				
1569024.0	10	2					3				
1569018.0	1	2					3				
1569018.0	2	1	2	2	6				2		
1569018.0	3	2					4				
1569018.0	4	1	1	1	2				2		
1569018.0	5	2					8				
1569018.0	6	2					8				
1569018.0	7	2					8				
1569018.0	8	2					7				
1569018.0	9	2					4				
1569018.0	10	2					3				
1569007.0	1	1	1	1	1				2		
1569007.0	2	1	3	3	6				2		
1569007.0	3	1	2	2	7				2		
1569007.0	4	2					8				
1569007.0	5	2					8				
1569007.0	6	2					8				
1569007.0	7	2					8				
1569007.0	8	2					8				
1569007.0	9	2					8				
1569007.0	10	2					7				
1569006.0	1	1	1	1	1				2		
1569006.0	2	1	2	2	6				2		
1569006.0	3	2					8				
1569006.0	4	2					7				
1569006.0	5	2					7				
1569006.0	6	2					5				
1569006.0	7	2					5				
1569006.0	8	2					5				
1569006.0	9	2					8				
1569006.0	10	2					8				
1569013.0	1	2					3				
1569013.0	2	1	1	1	2				1	1	100
1569013.0	3	2					4				
1569013.0	4	2					4				
1569013.0	5	2					4				
1569013.0	6	2					7				
1569013.0	7	2					7				
1569013.0	8	2					7				
1569013.0	9	2					4				
1569013.0	10	2					3				
1569030.0	1	2					3				
1569030.0	2	1	3	2	1				2		
1569030.0	3	2					4				
1569030.0	4	1	2	3	2				2		
1569030.0	5	1	1	1	3				2		
1569030.0	6	2					7				
1569030.0	7	2					7				
1569030.0	8	1	4	4	4				1	2	800
1569030.0	9	2					4				
1569030.0	10	2					3				
1570061.0	1	1	1	1	1				2		
1570061.0	2	1	2	2	7				2		
1570061.0	3	2					3				
1570061.0	4	2					7				
1570061.0	5	2					5				
1570061.0	6	2					7				
1570061.0	7	2					7				
1570061.0	8	2					7				
1570061.0	9	2					7				
1570061.0	10	2					3				
1570015.0	1	1	1	1	1				2		
1570015.0	2	1	3	3	6				1	1	1000
1570015.0	3	1	2	2	2				2		
1570015.0	4	2					4				
1570015.0	5	2					9	26			
1570015.0	6	2					8				
1570015.0	7	2					8				
1570015.0	8	2					8				
1570015.0	9	2					8				
1570015.0	10	2					7				
1570031.0	1	1	1	1	1				2		
1570031.0	2	1	2	2	2				2		
1570031.0	3	2					4				
1570031.0	4	2					4				
1570031.0	5	2					9	26			
1570031.0	6	2					5				
1570031.0	7	2					5				
1570031.0	8	2					5				
1570031.0	9	2					8				
1570031.0	10	2					8				
1570092.0	1	2					3				
1570092.0	2	1	2	3	2				2		
1570092.0	3	1	3	1	2				2		
1570092.0	4	1	1	2	2				2		
1570092.0	5	2					3				
1570092.0	6	2					5				
1570092.0	7	2					5				
1570092.0	8	2					5				
1570092.0	9	2					5				
1570092.0	10	2					5				
1570046.0	1	2					3				
1570046.0	2	1	3	3	2				2		
1570046.0	3	2					3				
1570046.0	4	1	2	2	2				2		
1570046.0	5	1	1	1	1				2		
1570046.0	6	2					7				
1570046.0	7	1	4	4	2				2		
1570046.0	8	1	5	5	2				2		
1570046.0	9	2					7				
1570046.0	10	2					7				
1570077.0	1	2					3				
1570077.0	2	2					1				
1570077.0	3	2					7				
1570077.0	4	1	3	3	2				2		
1570077.0	5	1	1	1	2				2		
1570077.0	6	1	2	2	2				2		
1570077.0	7	2					7				
1570077.0	8	2					7				
1570077.0	9	2					7				
1570077.0	10	2					3				
1570153.0	1	2					7				
1570153.0	2	1	3	3	3				2		
1570153.0	3	1	2	2	5				2		
1570153.0	4	1	1	1	1				2		
1570153.0	5	2					9	22			
1570153.0	6	1	4	4	7				2		
1570153.0	7	2					9	11			
1570153.0	8	2					9	11			
1570153.0	9	2					8				
1570153.0	10	2					8				
1570138.0	1	2					9	25			
1570138.0	2	1	2	2	3				2		
1570138.0	3	2					4				
1570138.0	4	1	1	1	5				2		
1570138.0	5	2					7				
1570138.0	6	2					8				
1570138.0	7	2					8				
1570138.0	8	2					9	11			
1570138.0	9	2					8				
1570138.0	10	2					9	25			
1570123.0	1	1	1	1	1				2		
1570123.0	2	1	6	6	6				2		
1570123.0	3	1	2	4	5				2		
1570123.0	4	1	5	5	3				2		
1570123.0	5	1	3	2	1				2		
1570123.0	6	2					8				
1570123.0	7	2					8				
1570123.0	8	2					8				
1570123.0	9	2					9	11			
1570123.0	10	1	4	3	1				2		
1570107.0	1	1	1	1	1				2		
1570107.0	2	1	4	4	6				2		
1570107.0	3	2					7				
1570107.0	4	1	3	3	2				2		
1570107.0	5	2					7				
1570107.0	6	2					8				
1570107.0	7	2					8				
1570107.0	8	2					9	1			
1570107.0	9	2					8				
1570107.0	10	1	2	2	5				2		
618058.0	1	1	1	1	1				2		
618058.0	2	1	2	4	2				2		
618058.0	3	2					7				
618058.0	4	1	4	3	2				2		
618058.0	5	1	3	2	2				2		
618058.0	6	2					9	11			
618058.0	7	2					9	11			
618058.0	8	2					9	11			
618058.0	9	2					7				
618058.0	10	2					7				
618048.0	1	1	1	1	1				2		
618048.0	2	1	3	3	2				2		
618048.0	3	2					8				
618048.0	4	2					8				
618048.0	5	1	2	2	2				2		
618048.0	6	2					2				
618048.0	7	2					2				
618048.0	8	2					2				
618048.0	9	2					8				
618048.0	10	2					8				
618028.0	1	1	1	1	1				2		
618028.0	2	1	4	4	6				2		
618028.0	3	1	2	2	2				2		
618028.0	4	2					6				
618028.0	5	1	3	3	7				2		
618028.0	6	2					8				
618028.0	7	2					8				
618028.0	8	2					8				
618028.0	9	2					8				
618028.0	10	2					8				
618018.0	1	2					3				
618018.0	2	1	1	1	2				2		
618018.0	3	2					4				
618018.0	4	1	2	2	2				2		
618018.0	5	2					8				
618018.0	6	2					7				
618018.0	7	2					1				
618018.0	8	2					1				
618018.0	9	2					3				
618018.0	10	2					4				
618008.0	1	2					7				
618008.0	2	2					7				
618008.0	3	2					8				
618008.0	4	2					8				
618008.0	5	2					8				
618008.0	6	2					8				
618008.0	7	2					8				
618008.0	8	2					8				
618008.0	9	2					8				
618008.0	10	2					8				
618088.0	1	1	1	1	1				2		
618088.0	2	2					7				
618088.0	3	2					7				
618088.0	4	2					7				
618088.0	5	1	2	2	1				2		
618088.0	6	2					5				
618088.0	7	2					5				
618088.0	8	2					5				
618088.0	9	2					5				
618088.0	10	2					3				
618078.0	1	1	1	1	1				2		
618078.0	2	2					7				
618078.0	3	2					7				
618078.0	4	2					7				
618078.0	5	2					7				
618078.0	6	1	2	2	2				2		
618078.0	7	2					5				
618078.0	8	2					3				
618078.0	9	2					7				
618078.0	10	2					3				
618098.0	1	2					7				
618098.0	2	1	1	1	7				2		
618098.0	3	2					3				
618098.0	4	2					7				
618098.0	5	2					3				
618098.0	6	2					5				
618098.0	7	2					5				
618098.0	8	2					5				
618098.0	9	2					5				
618098.0	10	2					3				
618068.0	1	2					7				
618068.0	2	1	1	1	2				2		
618068.0	3	2					7				
618068.0	4	1	2	2	2				2		
618068.0	5	2					3				
618068.0	6	2					7				
618068.0	7	2					7				
618068.0	8	2					7				
618068.0	9	2					7				
618068.0	10	2					7				
618038.0	1	1	1	1	1				2		
618038.0	2	1	2	2	6				2		
618038.0	3	2					7				
618038.0	4	2					7				
618038.0	5	2					7				
618038.0	6	2					5				
618038.0	7	2					5				
618038.0	8	2					8				
618038.0	9	2					8				
618038.0	10	2					8				
1575116.0	1	1	1	1	5				2		
1575116.0	2	1	5	4	6				2		
1575116.0	3	1	2	3	2				2		
1575116.0	4	2					8				
1575116.0	5	1	3	2	2				2		
1575116.0	6	2					8				
1575116.0	7	2					8				
1575116.0	8	2					9	11			
1575116.0	9	2					8				
1575116.0	10	1	4	5	5				1	1	20000
1575100.0	1	1	1	1	1				2		
1575100.0	2	1	6	6	6				2		
1575100.0	3	1	2	3	5				2		
1575100.0	4	1	5	5	2				2		
1575100.0	5	1	3	2	2				2		
1575100.0	6	1	7	7	3				2		
1575100.0	7	2					8				
1575100.0	8	2					8				
1575100.0	9	2					8				
1575100.0	10	1	4	4	1				2		
1575147.0	1	1	1	1	1				2		
1575147.0	2	2					8				
1575147.0	3	1	3	2	1				2		
1575147.0	4	2					4				
1575147.0	5	1	2	3	2				2		
1575147.0	6	2					8				
1575147.0	7	2					8				
1575147.0	8	2					8				
1575147.0	9	2					8				
1575147.0	10	2					4				
1575132.0	1	1	1	1	1				1	1	10000
1575132.0	2	1	3	3	2				1	1	400
1575132.0	3	1	2	2	1				1	1	1000
1575132.0	4	2					4				
1575132.0	5	2					7				
1575132.0	6	2					8				
1575132.0	7	2					4				
1575132.0	8	2					8				
1575132.0	9	2					7				
1575132.0	10	2					4				
1575053.0	1	1	2	1	1				2		
1575053.0	2	1	3	3	2				2		
1575053.0	3	2					4				
1575053.0	4	2					8				
1575053.0	5	1	1	2	2				2		
1575053.0	6	2					8				
1575053.0	7	2					1				
1575053.0	8	2					1				
1575053.0	9	2					4				
1575053.0	10	2					3				
1575038.0	1	2					3				
1575038.0	2	1	3	3	2				2		
1575038.0	3	1	1	2	2				2		
1575038.0	4	2					4				
1575038.0	5	1	2	1	1				2		
1575038.0	6	2					8				
1575038.0	7	2					8				
1575038.0	8	2					1				
1575038.0	9	2					4				
1575038.0	10	2					3				
1575006.0	1	1	1	1	1				2		
1575006.0	2	1	4	3	2				2		
1575006.0	3	1	2	2	1				2		
1575006.0	4	1	3	4	2				2		
1575006.0	5	1	5	5	2				2		
1575006.0	6	2					8				
1575006.0	7	2					8				
1575006.0	8	2					8				
1575006.0	9	2					8				
1575006.0	10	2					3				
1575022.0	1	1	1	1	7				2		
1575022.0	2	2					5				
1575022.0	3	2					3				
1575022.0	4	1	3	3	1				2		
1575022.0	5	1	2	2	1				2		
1575022.0	6	2					8				
1575022.0	7	2					8				
1575022.0	8	2					8				
1575022.0	9	2					8				
1575022.0	10	2					3				
1575069.0	1	1	1	1	1				2		
1575069.0	2	1	2	3	6				2		
1575069.0	3	2					3				
1575069.0	4	2					8				
1575069.0	5	1	3	2	3				2		
1575069.0	6	2					8				
1575069.0	7	2					7				
1575069.0	8	2					8				
1575069.0	9	2					8				
1575069.0	10	2					8				
1575085.0	1	1	1	1	1				2		
1575085.0	2	1	2	2	2				2		
1575085.0	3	2					7				
1575085.0	4	2					8				
1575085.0	5	2					7				
1575085.0	6	2					8				
1575085.0	7	2					8				
1575085.0	8	2					8				
1575085.0	9	2					8				
1575085.0	10	2					3				
1576047.0	1	2					4				
1576047.0	2	1	1	1	2				2		
1576047.0	3	2					4				
1576047.0	4	1	2	2	2				2		
1576047.0	5	2					4				
1576047.0	6	2					8				
1576047.0	7	2					8				
1576047.0	8	2					7				
1576047.0	9	2					8				
1576047.0	10	2					4				
1576059.0	1	2					3				
1576059.0	2	1	1	1	2				2		
1576059.0	3	2					8				
1576059.0	4	2					7				
1576059.0	5	2					7				
1576059.0	6	2					8				
1576059.0	7	2					1				
1576059.0	8	2					1				
1576059.0	9	2					4				
1576059.0	10	2					3				
1576053.0	1	2					3				
1576053.0	2	1	1	1	2				2		
1576053.0	3	2					4				
1576053.0	4	2					4				
1576053.0	5	2					8				
1576053.0	6	2					1				
1576053.0	7	2					1				
1576053.0	8	2					7				
1576053.0	9	2					3				
1576053.0	10	2					3				
1576028.0	1	1	1	1	1				2		
1576028.0	2	2					5				
1576028.0	3	1	2	2	1				2		
1576028.0	4	2					1				
1576028.0	5	1	3	3	2				2		
1576028.0	6	2					5				
1576028.0	7	2					5				
1576028.0	8	2					5				
1576028.0	9	2					5				
1576028.0	10	1	4	4	7				2		
1576009.0	1	1	1	1	7				2		
1576009.0	2	1	2	4	7				2		
1576009.0	3	1	3	2	7				2		
1576009.0	4	2					7				
1576009.0	5	1	4	3	7				2		
1576009.0	6	2					8				
1576009.0	7	2					8				
1576009.0	8	2					8				
1576009.0	9	2					8				
1576009.0	10	2					8				
1576003.0	1	1	1	1	1				2		
1576003.0	2	1	2	2	2				2		
1576003.0	3	2					8				
1576003.0	4	2					8				
1576003.0	5	2					7				
1576003.0	6	2					5				
1576003.0	7	2					5				
1576003.0	8	2					5				
1576003.0	9	2					8				
1576003.0	10	2					8				
1576034.0	1	2					3				
1576034.0	2	2					7				
1576034.0	3	2					7				
1576034.0	4	1	1	1	2				2		
1576034.0	5	2					7				
1576034.0	6	2					7				
1576034.0	7	2					7				
1576034.0	8	2					7				
1576034.0	9	2					7				
1576034.0	10	2					3				
1576015.0	1	1	2	1	1				2		
1576015.0	2	1	6	6	6				2		
1576015.0	3	2					4				
1576015.0	4	1	3	3	3				2		
1576015.0	5	1	1	2	6				2		
1576015.0	6	1	4	4	3				2		
1576015.0	7	1	5	5	3				2		
1576015.0	8	2					9	11			
1576015.0	9	2					9	11			
1576015.0	10	2					7				
1576022.0	1	2					7				
1576022.0	2	1	2	2	6				2		
1576022.0	3	2					4				
1576022.0	4	2					8				
1576022.0	5	1	1	1	1				2		
1576022.0	6	1	3	3	3				2		
1576022.0	7	2					8				
1576022.0	8	2					9	11			
1576022.0	9	2					8				
1576022.0	10	2					7				
1576041.0	1	1	1	1	1				2		
1576041.0	2	2					8				
1576041.0	3	1	3	2	1				2		
1576041.0	4	2					4				
1576041.0	5	2					4				
1576041.0	6	1	4	4	2				2		
1576041.0	7	1	5	5	2				2		
1576041.0	8	1	6	7	2				2		
1576041.0	9	1	7	6	2				2		
1576041.0	10	1	2	3	1				2		
1577002.0	1	2					7				
1577002.0	2	1	1	1	2				2		
1577002.0	3	2					3				
1577002.0	4	2					7				
1577002.0	5	2					9	38			
1577002.0	6	1	2	2	2				2		
1577002.0	7	1	3	3	2				2		
1577002.0	8	2					7				
1577002.0	9	2					7				
1577002.0	10	2					7				
1577057.0	1	2					3				
1577057.0	2	1	1	1	2				2		
1577057.0	3	2					3				
1577057.0	4	2					7				
1577057.0	5	2					7				
1577057.0	6	2					7				
1577057.0	7	2					7				
1577057.0	8	2					7				
1577057.0	9	2					7				
1577057.0	10	2					7				
1577047.0	1	2					9	25			
1577047.0	2	1	1	1	2				2		
1577047.0	3	2					9	25			
1577047.0	4	1	3	3	2				2		
1577047.0	5	2					9	25			
1577047.0	6	1	2	2	2				2		
1577047.0	7	2					8				
1577047.0	8	2					8				
1577047.0	9	2					8				
1577047.0	10	2					9	25			
1577037.0	1	1	1	1	1				2		
1577037.0	2	1	3	3	6				2		
1577037.0	3	2					4				
1577037.0	4	1	5	4	3				2		
1577037.0	5	2					9	26			
1577037.0	6	1	4	2	2				2		
1577037.0	7	2					8				
1577037.0	8	2					8				
1577037.0	9	1	2	5	2				2		
1577037.0	10	2					4				
1577097.0	1	2					3				
1577097.0	2	1	1	1	2				2		
1577097.0	3	2					8				
1577097.0	4	2					8				
1577097.0	5	2					9	22			
1577097.0	6	2					5				
1577097.0	7	2					5				
1577097.0	8	2					8				
1577097.0	9	2					8				
1577097.0	10	2					9	28			
1577087.0	1	1	1	1	1				2		
1577087.0	2	1	2	3	6				2		
1577087.0	3	1	3	2	2				2		
1577087.0	4	2					8				
1577087.0	5	2					7				
1577087.0	6	2					8				
1577087.0	7	2					8				
1577087.0	8	2					8				
1577087.0	9	2					8				
1577087.0	10	2					8				
1577077.0	1	1	1	1	1				2		
1577077.0	2	1	4	4	2				2		
1577077.0	3	1	2	3	2				2		
1577077.0	4	2					8				
1577077.0	5	1	3	2	1				2		
1577077.0	6	2					4				
1577077.0	7	2					4				
1577077.0	8	2					1				
1577077.0	9	2					8				
1577077.0	10	2					8				
1577027.0	1	2					7				
1577027.0	2	1	2	2	2				2		
1577027.0	3	2					4				
1577027.0	4	1	1	1	3				2		
1577027.0	5	2					4				
1577027.0	6	2					8				
1577027.0	7	2					8				
1577027.0	8	2					9	11			
1577027.0	9	2					7				
1577027.0	10	2					3				
1577067.0	1	1	1	1	1				2		
1577067.0	2	1	2	2	2				1	1	200
1577067.0	3	2					4				
1577067.0	4	2					4				
1577067.0	5	2					8				
1577067.0	6	2					8				
1577067.0	7	2					8				
1577067.0	8	2					1				
1577067.0	9	2					8				
1577067.0	10	2					6				
1577017.0	1	2					7				
1577017.0	2	1	3	3	3				2		
1577017.0	3	2					4				
1577017.0	4	2					8				
1577017.0	5	1	1	1	1				2		
1577017.0	6	1	2	2	2				2		
1577017.0	7	2					9	11			
1577017.0	8	2					9	11			
1577017.0	9	2					7				
1577017.0	10	2					8				
1578015.0	1	1	1	1	1				2		
1578015.0	2	1	2	3	2				2		
1578015.0	3	1	3	2	6				2		
1578015.0	4	1	4	4	2				2		
1578015.0	5	2					8				
1578015.0	6	2					8				
1578015.0	7	2					1				
1578015.0	8	2					1				
1578015.0	9	2					4				
1578015.0	10	2					3				
1578085.0	1	1	1	1	1				2		
1578085.0	2	1	5	5	3				2		
1578085.0	3	2					4				
1578085.0	4	2					8				
1578085.0	5	1	2	2	2				2		
1578085.0	6	1	3	3	6				2		
1578085.0	7	1	4	4	6				2		
1578085.0	8	2					9	11			
1578085.0	9	2					8				
1578085.0	10	2					3				
1578106.0	1	1	1	1	1				2		
1578106.0	2	1	3	3	2				2		
1578106.0	3	2					4				
1578106.0	4	2					8				
1578106.0	5	2					8				
1578106.0	6	1	2	2	2				2		
1578106.0	7	2					8				
1578106.0	8	2					9	11			
1578106.0	9	2					8				
1578106.0	10	2					8				
